Cultivar,Region,Region County,Lat,Long,Year,Sow Month,Ripe Time,Yield
Jb Diego,Ccreevy,Down,53.79448,-6.076,2012,1/10,,6.92
Jb Diego,Morley,Norfk,52.5547,1.0396,2015,2/10,303.0,12.06
Jb Diego,Welbourn,Lincs,53.0754,-0.5588,2011,5/10,,7.27
Jb Diego,Ulceby,NLincs,53.618,-0.3306,2014,28/9,312.0,11.81
Jb Diego,Dyce,Aberdn,57.2035,-2.1902,2009,9/10,332.0,10.53
Jb Diego,Laurnkrk,Aberdn,56.8313,-2.4725,2007,1/10,328.0,9.34
Jb Diego,Laurnkrk,Aberdn,56.8313,-2.4725,2008,16/10,332.0,9.19
Jb Diego,Withernsea,EYorks,53.7313,0.0329,2016,30/9,,13.76
Jb Diego,Morley,Norfk,52.5547,1.0396,2016,25/9,,10.66
Jb Diego,Laurnkrk,Aberdn,56.8313,-2.4725,2009,16/10,346.0,10.15
Jb Diego,Ccreevy,Down,53.79448,-6.076,2014,15/10,,10.64
Jb Diego,Dyce,Aberdn,57.2035,-2.1902,2008,9/10,338.0,12.87
Jb Diego,Laurnkrk,Aberdn,56.8313,-2.4725,2010,29/9,339.0,10.47
Jb Diego,Itchen Stoke,Hants,51.0881,-1.2018,2015,2/10,,10.72
Jb Diego,Didbrook,Gloucs,51.982,-1.9244,2007,1/10,,10.4
Jb Diego,Binbrook,NLincs,53.429,-0.1807,2008,1/10,324.0,12.16
Jb Diego,Didbrook,Gloucs,51.982,-1.9244,2008,3/10,,12.83
Jb Diego,Bedfield,Sufflk,52.2532,1.2502,2015,27/9,309.0,13.16
Jb Diego,Crambe,Nyorks,54.0746,-0.8814,2007,1/10,316.0,10.23
Jb Diego,Bannister,Essex,51.8599,0.4633,2010,9/10,,9.18
Jb Diego,Sancton,EYorks,53.842,-0.6317,2012,1/10,,8.25
Jb Diego,Broughtn,Hants,53.1635,-2.9972,2015,22/10,,12.58
Jb Diego,Ccreevy,Down,53.79448,-6.076,2007,1/10,315.0,10.42
Jb Diego,WCharlt,Devon,50.2697,-3.7556,2016,13/10,,9.7
Jb Diego,Broughtn,Hants,53.1635,-2.9972,2014,24/10,,12.5
Jb Diego,Alkerton,Oxon,52.0834,-1.4545,2014,8/10,312.0,15.71
Jb Diego,Broughtn,Hants,53.1635,-2.9972,2012,1/10,,9.49
Jb Diego,Alkerton,Oxon,52.0834,-1.4545,2015,22/10,311.0,12.48
Jb Diego,Sancton,EYorks,53.842,-0.6317,2014,11/10,304.0,9.48
Jb Diego,Didbrook,Gloucs,51.982,-1.9244,2016,30/9,,11.65
Jb Diego,Didbrook,Gloucs,51.982,-1.9244,2012,1/10,,8.84
Jb Diego,Ulceby,Lincs,53.618,-0.3306,2017,26/10,285.0,11.86
Jb Diego,Ccreevy,Down,53.79448,-6.076,2010,8/10,324.0,11.47
Jb Diego,Alkerton,Oxon,52.0834,-1.4545,2016,15/10,305.0,10.3
Jb Diego,Didbrook,Gloucs,51.982,-1.9244,2011,12/10,301.0,10.2
Jb Diego,Bedfield,Sufflk,52.2532,1.2502,2014,30/9,297.0,13.74
Jb Diego,Hythe,Kent,51.0717,1.0819,2007,1/10,301.0,12.28
Jb Diego,Ulceby,Lincs,53.618,-0.3306,2016,11/10,315.0,11.11
Jb Diego,Hythe,Kent,51.0717,1.0819,2008,27/9,307.0,13.18
Jb Diego,Didbrook,Gloucs,51.982,-1.9244,2010,13/10,,4.7
Jb Diego,Elmswell,Sufflk,52.237,0.9125,2011,22/10,,7.0
Jb Diego,Didbrook,Gloucs,51.982,-1.9244,2009,3/10,,9.88
Jb Diego,Humbie,Eloth,55.8551,-2.8648,2008,2/10,334.0,11.82
Jb Diego,WCharlt,Devon,50.2697,-3.7556,2008,2/10,,9.39
Jb Diego,Ulceby,NLincs,53.618,-0.3306,2013,2/10,319.0,10.72
Jb Diego,Perth,Prth&K,56.395,-3.4308,2007,1/10,,10.87
Jb Diego,Humbie,Eloth,55.8551,-2.8648,2013,6/10,,10.23
Jb Diego,Moulton,Lincs,52.2887,-0.8534,2014,8/10,300.0,12.41
Jb Diego,Frisby,Leics,52.7525,-0.9713,2015,1/10,307.0,14.81
Jb Diego,Moulton,Lincs,52.2887,-0.8534,2013,12/10,301.0,10.52
Jb Diego,Perth,Prth&K,56.395,-3.4308,2008,1/10,,10.95
Jb Diego,Welbourn,Lincs,53.0754,-0.5588,2015,24/9,322.0,8.93
Jb Diego,Mendlesham,Sufflk,52.2492,1.0798,2015,30/9,,11.57
Jb Diego,Humbie,Eloth,55.8551,-2.8648,2010,5/10,330.0,13.31
Jb Diego,Petham,Kent,51.223,1.0459,2012,1/10,309.0,11.97
Jb Diego,Frisby,Leics,52.7525,-0.9713,2016,1/10,310.0,11.33
Jb Diego,Edgmond,Shrops,52.77,-2.4104,2013,26/10,302.0,9.68
Jb Diego,Edgmond,Shrops,52.77,-2.4104,2017,12/10,289.0,8.61
Jb Diego,Huntwrth,Somset,51.1044,-2.9837,2011,18/10,279.0,11.65
Jb Diego,Gedding,Sufflk,52.1854,0.8525,2007,1/10,,7.93
Jb Diego,Frisby,Leics,52.7525,-0.9713,2017,5/10,,11.83
Jb Diego,Elgin,Moray,57.6495,-3.3185,2017,20/10,313.0,11.34
Jb Diego,Bugthorpe,Nyorks,54.0116,-0.8236,2008,1/10,311.0,10.55
Jb Diego,Humbie,ELoth,55.8551,-2.8648,2014,30/9,,12.66
Jb Diego,Redwrth,Darltn,54.6054,-1.6293,2007,1/10,,10.58
Jb Diego,Frisby,Leics,52.7525,-0.9713,2014,5/10,293.0,14.11
Jb Diego,Welbourn,Lincs,53.0754,-0.5588,2013,28/9,317.0,10.46
Jb Diego,Rudston,EYorks,54.0895,-0.3231,2009,10/10,306.0,10.05
Jb Diego,Mendlesham,Sufflk,52.2492,1.0798,2014,30/10,,11.91
Jb Diego,Ulceby,NLincs,53.618,-0.3306,2010,24/9,324.0,10.56
Jb Diego,Auchnagatt,Aberdn,57.466,-2.117,2014,28/9,339.0,11.2
Jb Diego,Rudston,EYorks,54.0895,-0.3231,2007,1/10,312.0,8.51
Jb Diego,Humbie,Eloth,55.8551,-2.8648,2011,30/12,334.0,11.26
Jb Diego,Frisby,Leics,52.7525,-0.9713,2012,1/10,,5.49
Jb Diego,Welbourn,Lincs,53.0754,-0.5588,2014,30/9,304.0,11.27
Jb Diego,UpSomb,Hants,51.0884,-1.4321,2007,1/10,310.0,11.84
Jb Diego,Petham,Kent,51.223,1.0459,2014,17/10,286.0,10.49
Jb Diego,Ottham,Eyorks,53.7998,-0.6401,2008,1/10,,12.57
Jb Diego,BuryStE,Sufflk,52.2429,0.7105,2008,1/10,292.0,9.79
Jb Diego,Auchnagatt,Aberdn,57.466,-2.117,2015,24/9,358.0,10.04
Jb Diego,YngsEnd,Essex,51.8468,0.523,2009,16/10,,8.52
Jb Diego,Humbie,Eloth,55.8551,-2.8648,2012,1/10,347.0,7.22
Jb Diego,Frisby,Leics,52.7525,-0.9713,2013,9/10,,12.56
Jb Diego,Callow,Herefd,52.0051,-2.7385,2017,23/9,313.0,12.17
Jb Diego,Welbourn,Lincs,53.0754,-0.5588,2010,25/9,321.0,11.85
Jb Diego,Auchnagatt,Aberdn,57.466,-2.117,2016,29/9,351.0,9.73
Jb Diego,Bugthorpe,NYorks,54.0116,-0.8236,2010,29/9,,7.22
Jb Diego,Frisby,Leics,52.7525,-0.9713,2010,28/9,303.0,10.01
Jb Diego,Edgmond,Shrops,52.77,-2.4104,2010,8/10,,15.88
Jb Diego,Welbourn,Lincs,53.0754,-0.5588,2016,1/10,318.0,10.68
Jb Diego,Balgonie,Fife,56.1843,-3.1244,2015,27/9,344.0,11.87
Jb Diego,Stowmrkt,Sufflk,52.1889,0.9977,2013,17/10,299.0,9.83
Jb Diego,DownP,Down,54.3288,-5.7157,2008,1/10,,10.73
Jb Diego,Humbie,Eloth,55.8551,-2.8648,2015,26/9,348.0,14.67
Jb Diego,Balgonie,Fife,56.1843,-3.1244,2016,27/11,335.0,10.42
Jb Diego,Frisby,Leics,52.7525,-0.9713,2008,1/10,,13.27
Jb Diego,DownP,Down,54.3288,-5.7157,2007,1/10,,8.62
Jb Diego,Crawly,Hants,51.1105,-1.3898,2011,27/9,,10.35
Jb Diego,Balgonie,Fife,56.1843,-3.1244,2017,1/10,332.0,12.26
Jb Diego,Saltoun,ELoth,55.8976,-2.8646,2017,29/9,344.0,11.82
Jb Diego,Crawly,Hants,51.1105,-1.3898,2010,3/10,296.0,11.31
Jb Diego,DownP,Down,54.3288,-5.7157,2011,19/10,,8.78
Jb Diego,Balgonie,Fife,56.1843,-3.1244,2013,15/10,319.0,9.44
Jb Diego,Humbie,Eloth,55.8551,-2.8648,2009,2/10,,10.27
Jb Diego,Balgonie,Fife,56.1843,-3.1244,2012,1/10,345.0,6.96
Jorvik,Wolfertn,Norfk,52.8279,0.456,2014,8/10,,11.43
Jorvik,Bedfield,Sufflk,52.2532,1.2502,2014,30/9,300.0,14.2
Jorvik,Barthorpe,NYorks,54.0264,-0.8172,2014,1/10,311.0,10.83
Jorvik,Morley,Norfk,52.5547,1.0396,2014,7/10,295.0,12.09
Jorvik,Elie,Fife,52.3995,-0.2624,2014,10/10,,11.76
Jorvik,Petham,Kent,51.223,1.0459,2014,17/10,290.0,10.44
Jorvik,Moulton,Lincs,52.2887,-0.8534,2014,8/10,300.0,12.9
Jorvik,Sancton,EYorks,53.842,-0.6317,2014,11/10,305.0,9.61
Jorvik,Limavad,Lderry,55.0455,-6.9337,2014,14/10,,11.67
Jorvik,WCharlt,Devon,50.2697,-3.7556,2014,9/10,,11.02
Jorvik,Luthermr,Aberdn,56.8063,-2.5565,2014,12/10,313.0,9.39
Jorvik,Frisby,Leics,52.7525,-0.9713,2014,5/10,298.0,14.29
Jorvik,Burkham,Hants,51.1769,-1.0711,2014,11/10,,11.71
Jorvik,Ulceby,NLincs,53.618,-0.3306,2014,28/9,318.0,11.85
Jorvik,Broughtn,Hants,53.1635,-2.9972,2014,24/10,,11.82
Jorvik,Alkerton,Oxon,52.0834,-1.4545,2014,8/10,313.0,
Jorvik,Ickleton,Essex,52.0707,0.1743,2014,10/10,294.0,12.39
Jorvik,Welbourn,Lincs,53.0754,-0.5588,2014,30/9,304.0,11.41
Jorvik,StBosw,ScBord,55.5708,-2.6475,2014,30/9,325.0,12.27
Jorvik,Humbie,ELoth,55.8551,-2.8648,2014,30/9,,13.0
Jorvik,Auchnagatt,Aberdn,57.466,-2.117,2014,28/9,341.0,11.01
Jorvik,Hailes,Gloucs,51.9746,-1.9336,2014,3/12,,12.24
Jorvik,Mendlesham,Sufflk,52.2492,1.0798,2014,30/10,,12.4
Jorvik,Croft,Teesside,54.4835,-1.5551,2014,27/9,318.0,13.45
Jorvik,Ccreevy,Down,53.79448,-6.076,2014,15/10,,10.56
Jorvik,Hlegh,Ches,53.3537,-2.4508,2014,10/10,309.0,10.73
Ketchum,Didbrook,Gloucs,51.982,-1.9244,2009,3/10,,9.59
Ketchum,Humbie,Eloth,55.8551,-2.8648,2008,2/10,335.0,11.81
Ketchum,Welbourn,Lincs,53.0754,-0.5588,2008,29/9,322.0,12.93
Ketchum,Humbie,Eloth,55.8551,-2.8648,2010,5/10,332.0,13.48
Ketchum,Lymm,Ches,53.3817,-2.48,2010,14/10,,10.0
Ketchum,Winchr,Hants,51.0598,-1.3101,2008,3/10,,11.34
Ketchum,Newch,Kent,51.0452,0.9316,2010,25/9,311.0,14.34
Ketchum,Didbrook,Gloucs,51.982,-1.9244,2008,3/10,,11.8
Ketchum,Rudston,EYorks,54.0895,-0.3231,2009,10/10,306.0,9.31
Ketchum,Errol,Prth&K,56.3919,-3.2127,2009,28/9,,9.23
Ketchum,Lillesdn,Somset,51.0091,-2.9924,2009,4/11,,4.8
Ketchum,Winchr,Hants,51.0598,-1.3101,2009,3/10,291.0,10.86
Ketchum,Baumber,Lincs,53.2523,-0.1713,2009,21/10,,8.03
Ketchum,Ellon,Aberdn,57.3646,-2.073,2010,29/9,344.0,12.26
Ketchum,Ulceby,NLincs,53.618,-0.3306,2010,24/9,325.0,10.64
Ketchum,Laurnkrk,Aberdn,56.8313,-2.4725,2010,29/9,339.0,9.79
Ketchum,Humbie,Eloth,55.8551,-2.8648,2009,2/10,,10.76
Ketchum,Binbrook,NLincs,53.429,-0.1807,2008,1/10,323.0,12.26
Ketchum,BuryStE,Sufflk,52.2429,0.7105,2008,1/10,292.0,9.09
Ketchum,Lymm,Ches,53.3817,-2.48,2008,1/10,,10.28
Ketchum,Didbrook,Gloucs,51.982,-1.9244,2010,13/10,,4.89
Ketchum,Hasely,Warwick,52.3091,-1.6641,2010,1/10,304.0,9.79
Ketchum,YngsEnd,Essex,51.8468,0.523,2009,16/10,,9.4
Ketchum,Hythe,Kent,51.0717,1.0819,2008,27/9,306.0,12.63
Ketchum,Limavad,Lderry,55.0455,-6.9337,2008,1/10,,10.92
Ketchum,Ottham,Eyorks,53.7998,-0.6401,2008,1/10,,12.41
Ketchum,Hythe,Kent,51.0717,1.0819,2009,27/9,303.0,13.25
Ketchum,Stchwrth,Cambs,52.1992,0.3994,2010,14/10,,5.97
Ketchum,Ccreevy,Down,53.79448,-6.076,2010,8/10,324.0,10.79
Ketchum,Dyce,Aberdn,57.2035,-2.1902,2008,9/10,340.0,12.57
Ketchum,Errol,Prth&K,56.3919,-3.2127,2010,27/9,,8.55
Ketchum,Welbourn,Lincs,53.0754,-0.5588,2010,25/9,320.0,12.13
Ketchum,Frisby,Leics,52.7525,-0.9713,2008,1/10,,10.88
Ketchum,Laurnkrk,Aberdn,56.8313,-2.4725,2009,16/10,346.0,10.36
Ketchum,Bowsdn,Nrthum,55.6729,-2.0135,2008,1/10,312.0,10.27
Ketchum,Woolpit,Sufflk,52.2248,0.8879,2009,16/10,,9.59
Ketchum,WNewton,EYorks,53.8229,-0.1805,2010,17/10,,7.43
Ketchum,WCharlt,Devon,50.2697,-3.7556,2010,1/10,,10.99
Ketchum,Crawly,Hants,51.1105,-1.3898,2010,3/10,296.0,11.07
Ketchum,Girton,Cambs,52.241,0.0814,2009,29/9,298.0,8.98
Ketchum,Limavad,Lderry,55.0455,-6.9337,2010,15/10,,12.58
Ketchum,Lillesdn,Somset,51.0091,-2.9924,2010,28/10,272.0,8.82
Ketchum,WCharlt,Devon,50.2697,-3.7556,2009,2/10,,12.7
Ketchum,Welbourn,Lincs,53.0754,-0.5588,2009,29/9,319.0,13.45
Ketchum,Framling,Sufflk,52.2221,1.3421,2008,2/10,,13.42
Ketchum,Laurnkrk,Aberdn,56.8313,-2.4725,2008,16/10,332.0,9.08
Ketchum,WCharlt,Devon,50.2697,-3.7556,2008,2/10,,9.13
Ketchum,Bugthorpe,Nyorks,54.0116,-0.8236,2008,1/10,309.0,10.48
Ketchum,Framling,Sufflk,52.2221,1.3421,2009,2/10,298.0,13.14
Ketchum,Bugthorpe,NYorks,54.0116,-0.8236,2010,29/9,,7.54
Ketchum,Frisby,Leics,52.7525,-0.9713,2010,28/9,300.0,10.03
Ketchum,Beausale,Warwick,52.3342,-1.6477,2008,13/10,,9.11
Ketchum,Wolfertn,Norfk,52.8279,0.456,2009,9/10,,12.56
Ketchum,Thwing,EYorks,54.1158,-0.3903,2008,1/10,,9.93
Ketchum,Holbeach,Lincs,52.804,0.0134,2009,14/10,285.0,13.53
Ketchum,Ulceby,NLincs,53.618,-0.3306,2009,9/10,291.0,8.92
Ketchum,DownP,Down,54.3288,-5.7157,2008,1/10,,10.26
Ketchum,Attlebro,Norfk,52.5181,1.0155,2008,1/10,,12.8
Ketchum,Girton,Cambs,52.241,0.0814,2010,28/9,297.0,12.19
Ketchum,Bannister,Essex,51.8599,0.4633,2010,9/10,,9.72
Ketchum,Woolpit,Sufflk,52.2248,0.8879,2010,14/10,,7.92
Ketchum,Croft,NYorks,54.4835,-1.5551,2009,2/10,323.0,11.74
Ketchum,Baumber,Lincs,53.2523,-0.1713,2008,21/10,,12.04
Ketchum,Dyce,Aberdn,57.2035,-2.1902,2009,9/10,332.0,10.01
Ketchum,Middridge,Darltn,54.6309,-1.6145,2008,1/10,,9.74
Ketchum,Croft,NYorks,54.4835,-1.5551,2010,23/9,330.0,10.86
Ketchum,Wolfertn,Norfk,52.8279,0.456,2008,9/10,302.0,12.4
Ketchum,Beausale,Warwick,52.3342,-1.6477,2009,13/10,304.0,11.22
Ketchum,StBosw,ScBord,55.5708,-2.6475,2010,1/10,,10.95
Ketchum,Kinghorn,Fife,56.0712,-3.1743,2010,25/9,,9.68
Ketchum,Holbeach,Lincs,52.804,0.0134,2008,14/10,,10.9
Ketchum,Perth,Prth&K,56.395,-3.4308,2008,1/10,,10.32
Ketchum,Framling,Sufflk,52.2221,1.3421,2010,9/10,292.0,9.45
Ketchum,Edgmond,Shrops,52.77,-2.4104,2010,8/10,,16.29
Kingdom,Frisby,Leics,52.7525,-0.9713,2011,12/10,,11.3
Kingdom,Limavad,Lderry,55.0455,-6.9337,2010,15/10,,13.32
Kingdom,Laurnkrk,Aberdn,56.8313,-2.4725,2010,29/9,337.0,9.8
Kingdom,Dunmow,Essex,51.8729,0.3578,2011,7/10,,8.58
Kingdom,Laurnkrk,Aberdn,56.8313,-2.4725,2009,16/10,345.0,10.09
Kingdom,Croft,NYorks,54.4835,-1.5551,2010,23/9,329.0,10.84
Kingdom,Baumber,Lincs,53.2523,-0.1713,2009,21/10,,7.37
Kingdom,Welbourn,Lincs,53.0754,-0.5588,2011,5/10,,6.89
Kingdom,Frisby,Leics,52.7525,-0.9713,2010,28/9,301.0,10.64
Kingdom,Croft,NYorks,54.4835,-1.5551,2009,2/10,321.0,10.59
Kingdom,Hythe,Kent,51.0717,1.0819,2011,1/10,303.0,14.08
Kingdom,Girton,Cambs,52.241,0.0814,2010,28/9,299.0,12.09
Kingdom,Bugthorpe,NYorks,54.0116,-0.8236,2010,29/9,,6.58
Kingdom,Framling,Sufflk,52.2221,1.3421,2009,2/10,294.0,12.72
Kingdom,Girton,Cambs,52.241,0.0814,2009,29/9,299.0,8.65
Kingdom,Woolpit,Sufflk,52.2248,0.8879,2009,16/10,,8.84
Kingdom,Crawly,Hants,51.1105,-1.3898,2010,3/10,293.0,10.35
Kingdom,Barthorpe,NYorks,54.0264,-0.8172,2011,27/9,,9.89
Kingdom,Girton,Cambs,52.241,0.0814,2011,19/10,,7.79
Kingdom,Kinghorn,Fife,56.0712,-3.1743,2010,25/9,,9.5
Kingdom,Newport,Shrops,51.5842,-2.9977,2011,8/10,,9.52
Kingdom,Woolpit,Sufflk,52.2248,0.8879,2010,14/10,,7.55
Kingdom,DownP,Down,54.3288,-5.7157,2011,19/10,,8.2
Kingdom,Lymm,Ches,53.3817,-2.48,2010,14/10,,9.3
Kingdom,Crawly,Hants,51.1105,-1.3898,2011,27/9,,8.72
Kingdom,GSturton,Lincs,53.3139,-0.6666,2011,12/10,,6.8
Kingdom,Framling,Sufflk,52.2221,1.3421,2011,14/10,287.0,9.47
Kingdom,Framling,Sufflk,52.2221,1.3421,2010,9/10,288.0,9.2
Kingdom,Rudston,EYorks,54.0895,-0.3231,2009,10/10,302.0,8.98
Kingdom,WCharlt,Devon,50.2697,-3.7556,2009,2/10,,11.89
Kingdom,StBosw,ScBord,55.5708,-2.6475,2010,1/10,,11.15
Kingdom,Stchwrth,Cambs,52.1992,0.3994,2010,14/10,,5.12
Kingdom,Hythe,Kent,51.0717,1.0819,2009,27/9,300.0,12.86
Kingdom,Didbrook,Gloucs,51.982,-1.9244,2009,3/10,,8.38
Kingdom,Sandringm,Norfk,52.8269,0.5186,2011,13/10,292.0,8.67
Kingdom,Ellon,Aberdn,57.3646,-2.073,2010,29/9,339.0,11.86
Kingdom,Didbrook,Gloucs,51.982,-1.9244,2010,13/10,,3.76
Kingdom,Ccreevy,Down,53.79448,-6.076,2010,8/10,324.0,11.46
Kingdom,WCharlt,Devon,50.2697,-3.7556,2011,7/10,,9.02
Kingdom,Didbrook,Gloucs,51.982,-1.9244,2011,12/10,298.0,9.61
Kingdom,Winchr,Hants,51.0598,-1.3101,2009,3/10,290.0,10.56
Kingdom,Newch,Kent,51.0452,0.9316,2010,25/9,310.0,13.82
Kingdom,Errol,Prth&K,56.3919,-3.2127,2009,28/9,,8.69
Kingdom,Errol,Prth&K,56.3919,-3.2127,2010,27/9,,8.02
Kingdom,Holbeach,Lincs,52.804,0.0134,2011,16/10,,9.39
Kingdom,Holbeach,Lincs,52.804,0.0134,2009,14/10,282.0,13.09
Kingdom,Edgmond,Shrops,52.77,-2.4104,2010,8/10,,15.55
Kingdom,Stchwrth,Cambs,52.1992,0.3994,2011,21/10,,6.29
Kingdom,Bannister,Essex,51.8599,0.4633,2010,9/10,,8.89
Kingdom,WCharlt,Devon,50.2697,-3.7556,2010,1/10,,10.83
Kingdom,Welbourn,Lincs,53.0754,-0.5588,2009,29/9,316.0,12.58
Kingdom,Ulceby,NLincs,53.618,-0.3306,2010,24/9,323.0,10.23
Kingdom,Lillesdn,Somset,51.0091,-2.9924,2009,4/11,,4.26
Kingdom,Wolfertn,Norfk,52.8279,0.456,2009,9/10,,13.07
Kingdom,Croft,Teesside,54.4835,-1.5551,2011,27/9,323.0,13.57
Kingdom,Humbie,Eloth,55.8551,-2.8648,2011,30/12,333.0,9.9
Kingdom,Lillesdn,Somset,51.0091,-2.9924,2010,28/10,268.0,8.17
Kingdom,Elmswell,Sufflk,52.237,0.9125,2011,22/10,,6.28
Kingdom,Hasely,Warwick,52.3091,-1.6641,2010,1/10,303.0,9.5
Kingdom,Humbie,Eloth,55.8551,-2.8648,2010,5/10,329.0,12.81
Kingdom,Welbourn,Lincs,53.0754,-0.5588,2010,25/9,316.0,11.82
Kingdom,WNewton,EYorks,53.8229,-0.1805,2010,17/10,,7.41
Kingdom,Dyce,Aberdn,57.2035,-2.1902,2009,9/10,330.0,10.83
Kingdom,Hasely,Warwick,52.3091,-1.6641,2011,27/9,309.0,10.36
Kingdom,Huntwrth,Somset,51.1044,-2.9837,2011,18/10,279.0,11.44
Kingdom,Beausale,Warwick,52.3342,-1.6477,2009,13/10,305.0,10.68
Kingdom,Humbie,Eloth,55.8551,-2.8648,2009,2/10,,10.35
Kingdom,Ulceby,NLincs,53.618,-0.3306,2011,11/10,297.0,10.03
Kingdom,Ulceby,NLincs,53.618,-0.3306,2009,9/10,289.0,8.63
Kingdom,YngsEnd,Essex,51.8468,0.523,2009,16/10,,8.13
Kipling,Bowsden,Nrthum,55.6729,-2.0135,2006,1/10,316.5,10.71
Kipling,Waterbeach,Cambridgeshire,52.2656,0.191,2005,1/10,292.0,9.06
Kipling,Morley,Nofk,52.5547,1.0396,2006,1/10,288.0,9.28
Kipling,Humbie,ELoth,55.8551,-2.8648,2006,1/10,317.67,11.61
Kipling,Little Staughton,Bedfordshire,52.2504,-0.3821,2005,1/10,,8.63
Kipling,WCharlt,Devon,50.2697,-3.7556,2006,1/10,303.0,9.38
Kipling,Lockerbie,Dumfries and Galloway,55.1222,-3.349,2005,1/10,310.0,9.18
Kipling,Quidenham,Norfolk,52.4453,0.984,2005,1/10,,10.07
Kipling,Humbie,East Lothian,55.8551,-2.8648,2005,1/10,335.0,12.14
Kipling,Spalding,Lincolnshire,52.7901,-0.1537,2005,1/10,,12.62
Kipling,Newchurch,Kent,51.0452,0.9316,2005,1/10,,11.75
Kipling,Lockbie,Dumfrs,55.1222,-3.349,2006,1/10,311.0,9.75
Kipling,Rudston,EYorks,54.0895,-0.3231,2006,1/10,,10.9
Kipling,Frisby on the Wreake,Leicestershire,52.7525,-0.9713,2005,1/10,301.0,11.75
Kipling,Telford,Shropshire,52.6784,-2.4453,2005,1/10,314.0,10.11
Kipling,High Mowthorpe,North Yorkshire,54.1075,-0.6435,2005,1/10,,10.97
Kipling,Crambe,Nyorks,54.0746,-0.8814,2006,1/10,302.33,9.78
Kipling,BuryStE,Sufflk,52.2429,0.7105,2006,1/10,,10.66
Kipling,Limavady,Lderry,55.0455,-6.9337,2006,1/10,320.33,11.28
Kipling,Elgin,Moray,57.6495,-3.3185,2005,1/10,318.0,9.87
Kipling,Wolfertn,Norfk,52.8279,0.456,2006,1/10,290.33,9.51
Kipling,Elgin,Moray,57.6495,-3.3185,2006,1/10,326.0,11.14
Kipling,Framling,Sufflk,52.2221,1.3421,2006,1/10,300.67,12.18
Kipling,Barthorpe,North Yorkshire,54.0264,-0.8172,2005,1/10,322.0,10.51
Kipling,Histon,Cambs,52.2513,0.1185,2006,1/10,288.0,9.64
Kipling,Headley Hall,North Yorkshire,53.8689,-1.32557,2005,1/10,295.0,7.52
Kipling,Histon,Cambridgeshire,52.2513,0.1185,2005,1/10,286.0,10.85
Kipling,Up Somborne,Hampshire,51.0884,-1.4321,2005,1/10,,11.16
Kipling,Laurnkrk,Aberdn,56.8313,-2.4725,2006,1/10,332.0,11.38
Kipling,Whitsome,Scottish Borders,55.7484,-2.217,2005,1/10,324.0,9.84
Kipling,UpSomb,Hants,51.0884,-1.4321,2006,1/10,,12.12
Kipling,Telford,Shrops,52.6784,-2.4453,2006,1/10,304.67,10.67
Kipling,Hythe,Kent,51.0717,1.0819,2006,1/10,302.0,10.78
Kipling,Framlingham,Suffolk,52.2221,1.3421,2005,1/10,283.0,10.65
Kipling,Dunmow,Essex,51.8729,0.3578,2006,1/10,,12.0
Kipling,Frisby,Leics,52.7525,-0.9713,2006,1/10,297.67,9.91
Kipling,Winterbourne Whitechurch,Dorset,50.8007,-2.2317,2005,1/10,,10.66
Kipling,Todngton,Gloucs,51.9485,-0.5324,2006,1/10,,10.91
Kipling,Rhynd,Prth&K,56.3653,-3.3657,2006,1/10,316.0,11.26
Kipling,West Charleton,Devon,50.2697,-3.7556,2005,1/10,306.0,10.13
Kipling,Didbrook,Gloucestershire,51.982,-1.9244,2005,1/10,295.0,8.86
Kipling,Caythorpe,Lincolnshire,53.0216,-0.6046,2005,1/10,272.0,9.57
Kipling,Ragnall,Nottinghamshire,53.2556,-0.7963,2005,1/10,314.0,9.63
Kipling,TRawstn,Dorset,50.8575,-2.0897,2006,1/10,277.67,9.88
Kipling,Attlebro,Norfk,52.5181,1.0155,2006,1/10,,7.22
Kipling,Bowsden,Northumberland,55.6729,-2.0135,2005,1/10,330.0,10.31
Kipling,InceBld,Mersey,53.5239,-3.0258,2006,1/10,,11.45
Kipling,Ince Blundell,Merseyside,53.5239,-3.0258,2005,1/10,,8.79
Kipling,Baumber,Lincs,53.2523,-0.1713,2006,1/10,,9.6
Kipling,Redwrth,Darltn,54.6054,-1.6293,2006,1/10,,9.76
Kipling,Spalding,Lincs,52.7901,-0.1537,2006,1/10,297.67,12.13
Kipling,Stowmarket,Suffolk,52.1889,0.9977,2005,1/10,,9.24
Kipling,C'thorpe,Lincs,53.0216,-0.6046,2006,1/10,255.33,7.51
Kipling,Barnston,Essex,51.8533,0.3865,2005,1/10,282.0,12.59
Kipling,Ragnall,Notts,53.2556,-0.7963,2006,1/10,302.33,9.91
Kipling,LStaugh,Beds,52.2504,-0.3821,2006,1/10,,12.17
Kipling,Baumber,Lincolnshire,53.2523,-0.1713,2005,1/10,,8.56
Kipling,Rhynd,Perth & Kinross,56.3653,-3.3657,2005,1/10,332.0,10.24
Kipling,Lawrencekirk,Aberdeenshire,56.8313,-2.4725,2005,1/10,,10.69
Kipling,Wolferton,Norfolk,52.8279,0.456,2005,1/10,298.0,10.19
Kws Barrel,Wolfertn,Norfk,52.8279,0.456,2016,27/11,,10.15
Kws Barrel,Welbourn,Lincs,53.0754,-0.5588,2016,1/10,318.0,11.01
Kws Barrel,Frsthrp,Lincs,53.244,-0.2114,2017,7/10,300.0,11.87
Kws Barrel,Ulceby,Lincs,53.618,-0.3306,2016,11/10,316.0,11.49
